,In-vehicle,At-stop,Extra,Tardiness,Total
FTNC_Average_Demand_10,2472.9237317233983,13183.341871035727,606.9611933647758,4.4031444912353574,16267.629940615117
,In-vehicle,At-stop,Extra,Tardiness,Total
FTNC_Average_Demand_10,2455.274984722344,13095.808690238371,630.3256680479443,31.572369768156683,16212.981712776867
,In-vehicle,At-stop,Extra,Tardiness,Total
FTNC_Average_Demand_10,2489.529745747145,12889.678193306587,879.0425212515569,17.60506501503527,16275.855526210804
,In-vehicle,At-stop,Extra,Tardiness,Total
FTHC_Average_Demand_10,2559.4429642399764,13023.49297188319,646.1927526245161,8.417222010433864,16237.545910758121
