,In-vehicle,At-stop,Extra,Tardiness,Total
FTNC_Average_Demand_15,2423.299489217733,13187.179901028183,586.8325906435762,97.24691894286926,16294.558899832384
,In-vehicle,At-stop,Extra,Tardiness,Total
FTNC_Average_Demand_15,2425.0069360297102,12847.377366043245,859.3641716139318,12.722092385973053,16144.470566368278
,In-vehicle,At-stop,Extra,Tardiness,Total
FTNC_Average_Demand_15,2444.3660556898703,12957.523566812433,704.8661188217991,18.85729127237325,16125.61303259648
